step,o_index,x,y,z
18615.0,349.0,7.031302310000001,21.46387289,0.63641932
18616.0,349.0,7.110067040000004,21.483035960000002,0.64280205
18617.0,349.0,7.182349450000004,21.476781300000003,0.65819238
18618.0,349.0,7.23542381,21.437628670000002,0.6887612
18619.0,349.0,7.25914186,21.3937068,0.71899629
18620.0,349.0,7.269992430000002,21.37641715,0.74019501
18621.0,349.0,7.279928939999998,21.35586418,0.7540063
18622.0,349.0,7.305545700000003,21.33656741,0.77326174
18623.0,349.0,7.324752220000001,21.30976108,0.77940696
18624.0,349.0,7.337404079999999,21.293236,0.75173105
18625.0,349.0,7.356657349999999,21.28418938,0.71759885
18626.0,349.0,7.400690760000003,21.27245836,0.70621146
18627.0,349.0,7.459583559999999,21.2564421,0.70867784
18628.0,349.0,7.486024069999999,21.22764151,0.7206493
18629.0,349.0,7.445590430000003,21.179732950000002,0.73770783
18630.0,349.0,7.367882260000002,21.113785500000002,0.74684696
18631.0,349.0,7.296898310000003,21.043937850000002,0.75627391
18632.0,349.0,7.2459146300000015,20.97678527,0.79287141
18633.0,349.0,7.2044052600000015,20.918554850000003,0.85767231
18634.0,349.0,7.149040460000002,20.878026900000002,0.92283305
18635.0,349.0,7.085959520000003,20.85643504,0.97601636
18636.0,349.0,7.03790274,20.82895188,1.03397528
18637.0,349.0,7.01124317,20.776184620000002,1.0739386
18638.0,349.0,6.981640110000001,20.720106830000002,1.08224479
18639.0,349.0,6.955218000000002,20.67630657,1.08184774
18640.0,349.0,6.9382843500000035,20.63558086,1.09170885
18641.0,349.0,6.9274211600000015,20.605320700000004,1.10576914
18642.0,349.0,6.912627180000001,20.59743793,1.11338689
18643.0,349.0,6.89560462,20.585990770000002,1.1340404
18644.0,349.0,6.895821859999998,20.54568361,1.1896887
18645.0,349.0,6.903289049999998,20.50245109,1.25787791
18646.0,349.0,6.884801230000001,20.49912776,1.30840203
18647.0,349.0,6.83561993,20.514063330000003,1.33750751
18648.0,349.0,6.778223609999998,20.522044230000002,1.36390357
18649.0,349.0,6.741556680000002,20.52498448,1.36587569
18650.0,349.0,6.721815370000002,20.555211000000003,1.33011856
18651.0,349.0,6.704914590000001,20.63324795,1.27980356
18652.0,349.0,6.68795368,20.735942400000003,1.25054724
18653.0,349.0,6.668582659999998,20.801759,1.25048051
18654.0,349.0,6.6776250799999985,20.80468841,1.26005959
18655.0,349.0,6.71139711,20.77125098,1.25029892
18656.0,349.0,6.743173500000005,20.721370420000003,1.22300099
18657.0,349.0,6.747608210000003,20.658517090000004,1.22486989
18658.0,349.0,6.762102509999998,20.599849430000003,1.25859599
18659.0,349.0,6.780767019999999,20.54441925,1.30265801
18660.0,349.0,6.777948119999998,20.476273420000002,1.30464815
18661.0,349.0,6.753812940000003,20.416436060000002,1.28770178
18662.0,349.0,6.724581100000002,20.38153507,1.28535806
18663.0,349.0,6.696148280000003,20.35806377,1.33362445
18664.0,349.0,6.66952225,20.32872477,1.40397387
18665.0,349.0,6.649196799999999,20.30541291,1.4663092
18666.0,349.0,6.625478399999999,20.313755200000003,1.51237849
18667.0,349.0,6.581062600000003,20.359681740000003,1.54990092
18668.0,349.0,6.5044503800000015,20.39633819,1.58157024
18669.0,349.0,6.4280840500000025,20.377840650000003,1.61899318
18670.0,349.0,6.374823120000002,20.28627708,1.68092944
18671.0,349.0,6.326023830000004,20.1747015,1.72252775
18672.0,349.0,6.268478710000004,20.102946940000002,1.7352022
18673.0,349.0,6.205909990000002,20.089021730000002,1.70439193
18674.0,349.0,6.143356570000002,20.08733222,1.65222497
18675.0,349.0,6.0755554799999985,20.07786107,1.58852946
18676.0,349.0,6.020074659999999,20.07354042,1.51928383
18677.0,349.0,5.964296539999999,20.07449274,1.4380146
18678.0,349.0,5.918840539999998,20.035434350000003,1.38432724
18679.0,349.0,5.883333220000004,19.951219090000002,1.37582577
18680.0,349.0,5.839361000000004,19.86630685,1.36574011
18681.0,349.0,5.813686080000004,19.79976664,1.34385833
18682.0,349.0,5.835282640000003,19.7286341,1.29919095
18683.0,349.0,5.889093860000003,19.661763980000003,1.242134
18684.0,349.0,5.942828220000003,19.618862430000004,1.18708448
18685.0,349.0,5.981833460000004,19.619828180000003,1.14445133
18686.0,349.0,5.998128880000003,19.639147800000003,1.10335287
18687.0,349.0,5.977653619999998,19.633773620000003,1.07372172
18688.0,349.0,5.922292390000003,19.607494900000003,1.06587436
18689.0,349.0,5.859260670000005,19.569263040000003,1.06067737
18690.0,349.0,5.827428830000002,19.52052034,1.0324564
18691.0,349.0,5.83374766,19.48139378,0.97508164
18692.0,349.0,5.8536804700000005,19.48092321,0.91856626
18693.0,349.0,5.859565490000001,19.519399990000004,0.90369402
18694.0,349.0,5.827905010000002,19.57668384,0.91045597
18695.0,349.0,5.7891328999999985,19.650791570000003,0.90633547
18696.0,349.0,5.790300790000003,19.74531765,0.90316455
18697.0,349.0,5.84547122,19.81933124,0.9062677
18698.0,349.0,5.924084110000003,19.820721250000002,0.89451553
18699.0,349.0,5.995440739999999,19.76752026,0.87346649
18700.0,349.0,6.039690980000003,19.714709780000003,0.85409153
18701.0,349.0,6.053790220000003,19.684181560000003,0.82861318
18702.0,349.0,6.055941390000001,19.683864970000002,0.77557091
18703.0,349.0,6.056446020000003,19.712989640000004,0.72316519
18704.0,349.0,6.065597350000004,19.773902560000003,0.71469761
18705.0,349.0,6.074815600000001,19.84966782,0.73153366
18706.0,349.0,6.072095609999998,19.90753575,0.76126433
18707.0,349.0,6.062873449999998,19.944956920000003,0.80296691
18708.0,349.0,6.05702402,19.97581617,0.83722144
18709.0,349.0,6.0585910200000015,20.024609060000003,0.83698222
18710.0,349.0,6.062635050000004,20.06494404,0.807607
18711.0,349.0,6.0601361400000044,20.053233560000002,0.7867525
18712.0,349.0,6.05282133,20.015024280000002,0.7876669
18713.0,349.0,6.048798949999998,19.980706440000002,0.76686228
18714.0,349.0,6.04015768,19.96674313,0.69811974
18715.0,349.0,6.03634314,19.9609938,0.59866064
18716.0,349.0,6.030358380000003,19.945612330000003,0.48645567
18717.0,349.0,6.034557310000004,19.90904588,0.37321238
18718.0,349.0,6.053006420000003,19.86999468,0.27694753
18719.0,349.0,6.061239739999998,19.82744148,0.19974011
18720.0,349.0,6.06101632,19.76851033,0.1438601
18721.0,349.0,6.0703613200000035,19.691388300000003,0.09081401
18722.0,349.0,6.103042649999999,19.6219168,0.01472052
18723.0,349.0,6.093335809999999,19.591486760000002,-0.06837519
18724.0,349.0,6.038972210000004,19.591631730000003,-0.13097203
18725.0,349.0,5.963139680000005,19.591117290000003,-0.18887301
18726.0,349.0,5.902134400000001,19.567604940000003,-0.2487021
18727.0,349.0,5.8529827999999995,19.546067320000002,-0.31757757
18728.0,349.0,5.80872815,19.54868983,-0.39441385
18729.0,349.0,5.75305822,19.54288735,-0.45614458
18730.0,349.0,5.680140430000002,19.497785490000002,-0.48883964
18731.0,349.0,5.604224940000002,19.419069450000002,-0.51952164
18732.0,349.0,5.550567520000001,19.31765447,-0.55948274
18733.0,349.0,5.508607529999999,19.21861514,-0.62108427
18734.0,349.0,5.452366660000003,19.1362667,-0.70124706
18735.0,349.0,5.375915329999998,19.062440140000003,-0.75231208
18736.0,349.0,5.300984319999998,18.99488436,-0.7663128
18737.0,349.0,5.248927260000002,18.92946874,-0.75974336
18738.0,349.0,5.2253948600000015,18.887522450000002,-0.75502785
18739.0,349.0,5.2406538800000035,18.863507780000003,-0.76801663
18740.0,349.0,5.293712580000005,18.847788530000003,-0.8011576
18741.0,349.0,5.36009456,18.84100365,-0.82896879
18742.0,349.0,5.416311540000002,18.853904430000004,-0.81345123
18743.0,349.0,5.447974899999998,18.88860323,-0.77098966
18744.0,349.0,5.432989380000002,18.928678490000003,-0.74247039
18745.0,349.0,5.393561500000004,18.957062230000002,-0.71963147
18746.0,349.0,5.352637989999998,18.979289020000003,-0.72168007
18747.0,349.0,5.353538030000003,19.013047970000002,-0.73599555
18748.0,349.0,5.389661529999998,19.064505280000002,-0.76678808
18749.0,349.0,5.424369560000002,19.09266767,-0.81029608
18750.0,349.0,5.443875560000002,19.062669260000003,-0.85934312
18751.0,349.0,5.4511763,18.989786510000002,-0.92749765
18752.0,349.0,5.449062410000003,18.914794490000002,-0.97868078
18753.0,349.0,5.468535510000002,18.86462884,-1.01213851
18754.0,349.0,5.486752760000002,18.82687711,-1.01550408
18755.0,349.0,5.48145547,18.81462846,-0.95869814
18756.0,349.0,5.4655208900000005,18.84120927,-0.86922247
18757.0,349.0,5.48115327,18.875540720000004,-0.78535857
18758.0,349.0,5.5436305799999985,18.89216833,-0.70959891
18759.0,349.0,5.619814290000001,18.93319586,-0.65037904
18760.0,349.0,5.68505845,18.97688854,-0.57167747
18761.0,349.0,5.744349650000004,18.992023520000004,-0.46720363
18762.0,349.0,5.800978239999999,18.99668008,-0.35953128
18763.0,349.0,5.857638389999998,19.01373921,-0.27259022
18764.0,349.0,5.910769370000004,19.03600901,-0.23333372
18765.0,349.0,5.953498379999999,19.0513207,-0.24058469
18766.0,349.0,5.976949400000002,19.067215330000003,-0.27309356
18767.0,349.0,5.987693620000002,19.10188549,-0.30701447
18768.0,349.0,5.979698689999999,19.142581130000003,-0.33611983
18769.0,349.0,5.940856629999999,19.17632932,-0.36239358
18770.0,349.0,5.886184120000003,19.190676210000003,-0.38217547
18771.0,349.0,5.875902490000001,19.205717630000002,-0.39953723
18772.0,349.0,5.929341630000003,19.2403429,-0.4502301
18773.0,349.0,6.014743280000005,19.25825219,-0.55084393
18774.0,349.0,6.08693822,19.254822700000002,-0.67772059
18775.0,349.0,6.128477099999998,19.26231117,-0.79778288
18776.0,349.0,6.141859430000004,19.310105980000003,-0.89536564
18777.0,349.0,6.149777990000004,19.36840932,-0.98632872
18778.0,349.0,6.17409,19.381303560000003,-1.05923225
18779.0,349.0,6.19608994,19.371316600000004,-1.09919314
18780.0,349.0,6.207615060000002,19.395224830000004,-1.11773014
18781.0,349.0,6.190383269999998,19.479908710000004,-1.11896063
18782.0,349.0,6.163352870000004,19.574621020000002,-1.09367461
18783.0,349.0,6.1530237600000035,19.65158067,-1.04186304
18784.0,349.0,6.146797480000004,19.714579060000002,-0.97274238
18785.0,349.0,6.124002090000005,19.7619663,-0.89877639
18786.0,349.0,6.069395010000001,19.772190880000004,-0.82161148
18787.0,349.0,6.017495740000001,19.732554620000002,-0.76361943
18788.0,349.0,5.976657629999998,19.67598089,-0.74629325
18789.0,349.0,5.939576340000002,19.63655989,-0.78791511
18790.0,349.0,5.898145630000002,19.625551450000003,-0.88249959
18791.0,349.0,5.873173540000003,19.628940040000003,-0.99535414
18792.0,349.0,5.872451099999999,19.632813140000003,-1.08226403
18793.0,349.0,5.916754150000003,19.648744320000002,-1.11718171
18794.0,349.0,5.98301249,19.68074774,-1.12871031
18795.0,349.0,6.044348580000005,19.733435850000003,-1.14299576
18796.0,349.0,6.09946008,19.78899944,-1.16489945
18797.0,349.0,6.164822049999998,19.82964218,-1.1858175
18798.0,349.0,6.249849760000004,19.843274110000003,-1.19151966
18799.0,349.0,6.331174779999998,19.840887910000003,-1.18266105
18800.0,349.0,6.3820726699999994,19.833787710000003,-1.16552149
18801.0,349.0,6.4182672499999995,19.82999084,-1.14092804
18802.0,349.0,6.4614074200000005,19.83013722,-1.08875425
18803.0,349.0,6.507750370000004,19.839724040000004,-1.01515385
18804.0,349.0,6.5299609799999985,19.855790730000002,-0.9485098
18805.0,349.0,6.550933669999999,19.85260839,-0.90747115
18806.0,349.0,6.61126969,19.835516950000002,-0.89086162
18807.0,349.0,6.693049260000002,19.81254295,-0.88728141
18808.0,349.0,6.7582928600000045,19.812811510000003,-0.90465321
18809.0,349.0,6.799438649999999,19.84943029,-0.93006227
18810.0,349.0,6.827164420000003,19.90409756,-0.94981451
18811.0,349.0,6.854821100000002,19.95534513,-0.95007642
18812.0,349.0,6.880266419999998,19.99932506,-0.93996522
18813.0,349.0,6.892349830000001,20.024426880000004,-0.93598525
18814.0,349.0,6.90777404,20.03470098,-0.93560911
18815.0,349.0,6.940099080000003,20.03587952,-0.93109273
18816.0,349.0,6.966188760000001,20.030057730000003,-0.92992681
18817.0,349.0,6.9725769300000024,20.044093970000002,-0.94069382
18818.0,349.0,6.962677040000003,20.08225669,-0.94379879
18819.0,349.0,6.947690989999998,20.11899233,-0.91503131
18820.0,349.0,6.917108329999998,20.131304500000002,-0.86249948
18821.0,349.0,6.865206890000003,20.134873700000004,-0.80399132
18822.0,349.0,6.808044729999999,20.13752045,-0.75291223
18823.0,349.0,6.749607400000002,20.11821763,-0.730351
18824.0,349.0,6.710426930000004,20.07919344,-0.75867385
18825.0,349.0,6.710764699999999,20.036925850000003,-0.83345258
18826.0,349.0,6.706867639999999,19.981092,-0.92089634
18827.0,349.0,6.687815399999998,19.91399634,-0.9977282
18828.0,349.0,6.63425299,19.86031995,-1.0373464
18829.0,349.0,6.554864309999999,19.82960796,-1.07180939
18830.0,349.0,6.479427810000004,19.813733420000002,-1.14749109
18831.0,349.0,6.40640011,19.78825218,-1.2519441
18832.0,349.0,6.3310034,19.741327780000002,-1.31838546
18833.0,349.0,6.257639259999998,19.69607552,-1.35023514
18834.0,349.0,6.199030090000001,19.65688622,-1.36752899
18835.0,349.0,6.149358239999998,19.62922396,-1.36860376
18836.0,349.0,6.111299989999999,19.600718620000002,-1.35633631
18837.0,349.0,6.1007217400000044,19.586770750000003,-1.33450105
18838.0,349.0,6.112037149999999,19.590280120000003,-1.32992865
18839.0,349.0,6.123755029999998,19.586600410000003,-1.32695354
18840.0,349.0,6.124139480000004,19.569064440000002,-1.31173625
18841.0,349.0,6.132166640000001,19.56779046,-1.28344777
18842.0,349.0,6.131252870000004,19.58629364,-1.26661545
18843.0,349.0,6.139776529999999,19.59762578,-1.28499618
18844.0,349.0,6.15891835,19.600927950000003,-1.32437743
18845.0,349.0,6.171744869999998,19.565026350000004,-1.3581164
18846.0,349.0,6.185427680000004,19.521065070000002,-1.38655759
18847.0,349.0,6.223032530000005,19.50846973,-1.43926739
18848.0,349.0,6.2656319000000025,19.535320530000003,-1.49720163
18849.0,349.0,6.294974879999998,19.575706450000002,-1.54518569
18850.0,349.0,6.31986174,19.61618829,-1.56773151
18851.0,349.0,6.344130740000004,19.62581042,-1.60034834
18852.0,349.0,6.363481319999998,19.603440180000003,-1.64683962
18853.0,349.0,6.368332600000002,19.562927740000003,-1.6954116
18854.0,349.0,6.373480569999998,19.53222205,-1.72897212
18855.0,349.0,6.383502130000004,19.52476382,-1.74361592
18856.0,349.0,6.383448940000001,19.524567280000003,-1.71414335
18857.0,349.0,6.359214520000002,19.53342037,-1.64822112
18858.0,349.0,6.3054653599999995,19.535332930000003,-1.59467692
18859.0,349.0,6.235909290000002,19.52622549,-1.56812746
18860.0,349.0,6.166683660000004,19.49337466,-1.56806758
18861.0,349.0,6.111607159999998,19.43448108,-1.58406028
18862.0,349.0,6.065071840000002,19.37565289,-1.61982463
18863.0,349.0,6.030128850000004,19.34819599,-1.65515528
18864.0,349.0,5.995249319999999,19.34084512,-1.70484133
18865.0,349.0,5.986853629999999,19.32868639,-1.76267043
18866.0,349.0,5.980658949999999,19.312997820000003,-1.81642966
18867.0,349.0,5.95268849,19.29890478,-1.85088569
18868.0,349.0,5.910000150000002,19.29550782,-1.86903519
18869.0,349.0,5.882485070000001,19.288831450000004,-1.88113057
18870.0,349.0,5.888204999999999,19.284707750000003,-1.89412682
18871.0,349.0,5.901985520000004,19.27876754,-1.90675414
18872.0,349.0,5.910183930000002,19.252295150000002,-1.90612912
18873.0,349.0,5.901409659999999,19.22361756,-1.90799633
18874.0,349.0,5.892024030000002,19.21777626,-1.90517783
18875.0,349.0,5.87718237,19.243495760000002,-1.90501832
18876.0,349.0,5.874798460000001,19.27497788,-1.89745696
18877.0,349.0,5.8837556100000015,19.29666478,-1.870544
18878.0,349.0,5.910660780000001,19.296906110000002,-1.82573018
18879.0,349.0,5.943962939999999,19.29212572,-1.77692778
18880.0,349.0,5.977252870000001,19.296153240000002,-1.73428088
18881.0,349.0,6.0145623499999985,19.30019379,-1.699484
18882.0,349.0,6.036145179999998,19.303487880000002,-1.67321446
18883.0,349.0,6.067604070000002,19.29439968,-1.65416963
18884.0,349.0,6.109285030000002,19.288848530000003,-1.65669857
18885.0,349.0,6.145023010000003,19.279140620000003,-1.66944528
18886.0,349.0,6.160797190000004,19.268232530000002,-1.68445719
18887.0,349.0,6.179778400000004,19.2611169,-1.67631697
18888.0,349.0,6.18850114,19.254820270000003,-1.6509301
18889.0,349.0,6.177344439999999,19.23954759,-1.60976775
18890.0,349.0,6.177584090000003,19.235542910000003,-1.57028059
18891.0,349.0,6.180855309999998,19.23243559,-1.53341357
18892.0,349.0,6.179112019999998,19.199958560000002,-1.49314358
18893.0,349.0,6.168602489999998,19.152715330000003,-1.46057201
18894.0,349.0,6.157659080000002,19.127554170000003,-1.42512228
18895.0,349.0,6.1519743899999995,19.130774690000003,-1.38822282
18896.0,349.0,6.15929294,19.13184753,-1.37821396
18897.0,349.0,6.180348469999998,19.137328940000003,-1.3915715
18898.0,349.0,6.193344289999999,19.12603207,-1.37871586
18899.0,349.0,6.179103380000001,19.08274537,-1.34334512
18900.0,349.0,6.161605940000001,19.032368230000003,-1.30958895
18901.0,349.0,6.153053390000004,19.016913520000003,-1.3158254
18902.0,349.0,6.1429636599999995,19.03832883,-1.35412025
18903.0,349.0,6.1101302,19.073294530000002,-1.39833561
18904.0,349.0,6.04233361,19.09404638,-1.40936392
18905.0,349.0,5.961445220000002,19.075466560000002,-1.38144779
18906.0,349.0,5.875634480000002,19.038368830000003,-1.34646109
18907.0,349.0,5.79497499,19.00424615,-1.33151467
18908.0,349.0,5.734186309999998,18.99433691,-1.34348883
18909.0,349.0,5.668281900000004,19.006938950000002,-1.36977781
18910.0,349.0,5.598675910000004,19.02248734,-1.39665451
18911.0,349.0,5.547376530000001,19.035648310000003,-1.40771325
18912.0,349.0,5.508148599999998,19.04475272,-1.40867456
18913.0,349.0,5.46365986,19.041700140000003,-1.42347969
18914.0,349.0,5.42294914,19.02531159,-1.45752659
18915.0,349.0,5.406962610000001,18.99748001,-1.50001291
18916.0,349.0,5.398169660000001,18.95019899,-1.53274885
18917.0,349.0,5.3785639299999985,18.908726670000004,-1.5600143
18918.0,349.0,5.342919569999999,18.887043220000002,-1.57177904
18919.0,349.0,5.327308450000004,18.88506389,-1.56850762
18920.0,349.0,5.339771920000004,18.878417000000002,-1.56859501
18921.0,349.0,5.36177361,18.86682562,-1.58375388
18922.0,349.0,5.36548002,18.85773331,-1.62155284
18923.0,349.0,5.329448669999998,18.848777440000003,-1.66538624
18924.0,349.0,5.263621829999998,18.83203637,-1.7188355
18925.0,349.0,5.175358559999999,18.81867571,-1.78791056
18926.0,349.0,5.093533390000005,18.81348582,-1.86322666
18927.0,349.0,5.01029776,18.804374820000003,-1.91420397
18928.0,349.0,4.93928116,18.807521580000003,-1.93006824
18929.0,349.0,4.887140160000001,18.827378680000002,-1.94036939
18930.0,349.0,4.871739400000003,18.854016520000002,-1.96604398
18931.0,349.0,4.890977990000003,18.85024753,-2.01013616
18932.0,349.0,4.93870124,18.83287358,-2.04578689
18933.0,349.0,5.0028074700000005,18.833828980000003,-2.0683809
18934.0,349.0,5.049561000000004,18.855249410000003,-2.04939675
18935.0,349.0,5.060328230000003,18.88616889,-1.9900523
18936.0,349.0,5.01369476,18.926582810000003,-1.92822137
18937.0,349.0,4.961015029999999,18.972433050000003,-1.88032801
